fname,id,actions,text,category
Cleaned-EMWC_Grid0_7_3_Dirs_1.txt,531-2,Any[4],this 't' intersection is position 3,Describe
Cleaned-EMWC_Grid0_7_4_Dirs_1.txt,84-1,"Any[2,4]",face toward the longer end of the brick hall,TurnToX
Cleaned-EMWC_Grid0_7_4_Dirs_1.txt,84-2,Any[4],the chair should be behind,Describe
Cleaned-EMWC_Grid0_7_4_Dirs_1.txt,84-3,Any[4],there should be butterfly pcitures on the walls to your left and eiffel tower pictures on the walls to your right,Describe
Cleaned-EMWC_Grid0_7_4_Dirs_1.txt,84-4,"Any[1,1,1,1,4]",go forward four segments down the brick hallway passing a lamp and an easel to the grassy hallway,Conditional
Cleaned-EMWC_Grid0_7_4_Dirs_1.txt,84-5,"Any[2,4]",turn right at the hatrack contained in this intersection,Conditional
Cleaned-EMWC_Grid0_7_4_Dirs_1.txt,84-6,"Any[1,1,4]",go forward two segments to the intersection of the grassy hall and the yellow-tiled hall,MoveToX
Cleaned-EMWC_Grid0_7_4_Dirs_1.txt,84-7,Any[4],this intersection should be empty,Describe
Cleaned-EMWC_Grid0_7_5_Dirs_1.txt,247-1,"Any[2,4]",orient yourself along the bare concrete hall facing the blue-tiled hallway,Orient
Cleaned-EMWC_Grid0_7_5_Dirs_1.txt,247-2,Any[4],you should see butterflies on the walls ahead of you,Describe
Cleaned-EMWC_Grid0_7_5_Dirs_1.txt,247-3,Any[4],there should be a chair in the interection to your left,Describe
Cleaned-EMWC_Grid0_7_5_Dirs_1.txt,247-4,"Any[1,4]",go forward one segment to the blue-tiled hall,MoveToX
Cleaned-EMWC_Grid0_7_5_Dirs_1.txt,247-5,"Any[3,4]",turn left,Turn
Cleaned-EMWC_Grid0_7_5_Dirs_1.txt,247-6,"Any[1,1,4]",go forward two segments passing the bench,Conditional
Cleaned-EMWC_Grid0_7_5_Dirs_1.txt,247-7,"Any[3,4]",turn left at the hatrack into the bare concrete hall,AnyCombination
Cleaned-EMWC_Grid0_7_5_Dirs_1.txt,247-8,"Any[1,4]",go forward one segment,Move
Cleaned-EMWC_Grid0_7_6_Dirs_1.txt,518-1,"Any[2,4]",face toward the longer portion of the brick hall,TurnToX
Cleaned-EMWC_Grid0_7_6_Dirs_1.txt,518-2,Any[4],the intersection with the blue-tiled hall should be to your left; the section containing the chair behind you,Describe
Cleaned-EMWC_Grid0_7_6_Dirs_1.txt,518-3,"Any[1,1,4]",go forward two segments to the wooden hall,MoveToX
Cleaned-EMWC_Grid0_7_6_Dirs_1.txt,518-4,"Any[2,4]",turn right,Turn
Cleaned-EMWC_Grid0_7_6_Dirs_1.txt,518-5,"Any[1,4]",go forward one segment to the 't' intersection with the bare concrete hall,MoveToX
Cleaned-EMWC_Jelly0_1_2_Dirs_1.txt,836-1,"Any[2,4]",place your back against the wall of the 't' intersection,Orient
Cleaned-EMWC_Jelly0_1_2_Dirs_1.txt,836-2,"Any[1,4]",go forward one segment to the intersection with the grassy hall,MoveToX
Cleaned-EMWC_Jelly0_1_2_Dirs_1.txt,836-3,"Any[2,4]",turn right,Turn
Cleaned-EMWC_Jelly0_1_2_Dirs_1.txt,836-4,"Any[1,1,1,1,4]",go forward to the end of the hall,MoveToX
Cleaned-EMWC_Jelly0_1_2_Dirs_1.txt,836-5,"Any[2,4]",turn right,Turn
Cleaned-EMWC_Jelly0_1_2_Dirs_1.txt,836-6,"Any[1,4]",go forward one segment to the empty corner,MoveToX
Cleaned-EMWC_Jelly0_1_3_Dirs_1.txt,978-1,"Any[2,4]",place your back to the wall of the 't' intersection,Orient
Cleaned-EMWC_Jelly0_1_3_Dirs_1.txt,978-2,"Any[1,4]",go forward one segment,Move
Cleaned-EMWC_Jelly0_1_3_Dirs_1.txt,978-3,"Any[2,4]",turn right,Turn
Cleaned-EMWC_Jelly0_1_3_Dirs_1.txt,978-4,"Any[1,1,1,1,2,1,2,1,3,1,2,1,1,2,1,3,3,1,1,4]",go forward two segments passing the easel in the intersection with the wooden-floored hall,AnyCombination
Cleaned-EMWC_Jelly0_1_3_Dirs_1.txt,978-5,"Any[2,1,1,1,1,4]",position 3 is the empty section between the two pieces of furniture in this hall,AnyCombination
Cleaned-EMWC_Jelly0_1_4_Dirs_1.txt,125-1,"Any[2,4]",place your back to the wall of the 't' intersection,Orient
Cleaned-EMWC_Jelly0_1_4_Dirs_1.txt,125-10,"Any[1,1,4]",go forward two segments to the end of the hall,MoveToX
Cleaned-EMWC_Jelly0_1_4_Dirs_1.txt,125-2,"Any[2,4]",turn right,Turn
Cleaned-EMWC_Jelly0_1_4_Dirs_1.txt,125-3,"Any[1,4]",go forward one segment to the end of the hall,MoveToX
Cleaned-EMWC_Jelly0_1_4_Dirs_1.txt,125-4,"Any[2,4]",turn right,Turn
Cleaned-EMWC_Jelly0_1_4_Dirs_1.txt,125-5,"Any[1,1,4]",go forward two segments to the blue-tiled hall,MoveToX
Cleaned-EMWC_Jelly0_1_4_Dirs_1.txt,125-6,"Any[2,4]",turn right,Turn
Cleaned-EMWC_Jelly0_1_4_Dirs_1.txt,125-7,"Any[1,1,1,1,1,4]",go forward to the intersection with the yellow-tiled hall,MoveToX
Cleaned-EMWC_Jelly0_1_4_Dirs_1.txt,125-8,Any[4],this intersection contains a hatrack,Describe
Cleaned-EMWC_Jelly0_1_4_Dirs_1.txt,125-9,"Any[3,4]",turn left,Turn
Cleaned-EMWC_Jelly0_1_5_Dirs_1.txt,1369-1,"Any[2,4]",place your back against the wall of the 't' intersection,Orient
Cleaned-EMWC_Jelly0_1_5_Dirs_1.txt,1369-2,"Any[2,4]",turn to the right,Turn
Cleaned-EMWC_Jelly0_1_5_Dirs_1.txt,1369-3,"Any[1,4]",go forward one segment to the end of the hall,MoveToX
Cleaned-EMWC_Jelly0_1_5_Dirs_1.txt,1369-4,"Any[2,4]",turn right,Turn
Cleaned-EMWC_Jelly0_1_5_Dirs_1.txt,1369-5,"Any[1,4]",go forward one segment to the intersection with the wooden-floored hall,MoveToX
Cleaned-EMWC_Jelly0_1_5_Dirs_1.txt,1369-6,Any[4],this intersection contains an easel,Describe
Cleaned-EMWC_Jelly0_1_5_Dirs_1.txt,1369-7,"Any[3,4]",turn left,Turn
Cleaned-EMWC_Jelly0_1_5_Dirs_1.txt,1369-8,"Any[1,4]",go forward one segment,Move
Cleaned-EMWC_Jelly0_1_6_Dirs_1.txt,220-1,"Any[1,2,1,4]",position 6 is at the end of a bare concrete hall one segment along the pink-flowered carpet hall away from the blue-tiled hall,AnyCombination
Cleaned-EMWC_Jelly0_1_6_Dirs_1.txt,220-2,Any[4],in the opposite direction from the intersection of the blue-tiled hall with the pink-flowered carpet hall the hall contains some furniture,Describe
Cleaned-EMWC_Jelly0_1_6_Dirs_1.txt,220-3,"Any[2,4]",if you start with your back toward the wall you should not go forward toward the grassy hall,Orient
Cleaned-EMWC_Jelly0_1_6_Dirs_1.txt,220-4,Any[4],the blue-tiled hall is behind you,Describe
Cleaned-EMWC_Jelly0_1_6_Dirs_1.txt,220-5,"Any[2,1,2,1,4]",to your right you will follow a couple turns to reach a wooden hall,AnyCombination
Cleaned-EMWC_Jelly0_1_6_Dirs_1.txt,220-6,Any[4],you may be able to reach the blue tiled hall by finding the intersection in the wooden hall that contains the easel,Describe
Cleaned-EMWC_Jelly0_1_6_Dirs_1.txt,220-8,"Any[1,4]",if you enter it immediately having simply walked forward go forward,AnyCombination
Cleaned-EMWC_Jelly0_1_7_Dirs_1.txt,576-1,"Any[2,1,3,3,1,3,1,2,1,1,2,1,1,1,3,3,3,1,4]",position 7 is the intersection of a bare concrete hall and the stone hall,AnyCombination
Cleaned-EMWC_Jelly0_1_7_Dirs_1.txt,576-2,Any[4],there is a stool in this intersection,Describe
Cleaned-EMWC_Jelly0_1_7_Dirs_1.txt,576-5,"Any[2,3,4]",the most efficient route is probably to your left if you have your back facing the wall of the 't' intersection,Orient
Cleaned-EMWC_Jelly0_2_1_Dirs_1.txt,411-1,"Any[2,4]",face the hatrack,TurnToX
Cleaned-EMWC_Jelly0_2_1_Dirs_1.txt,411-2,"Any[1,4]",go forward one segment to the intersection with the grassy hall,MoveToX
Cleaned-EMWC_Jelly0_2_1_Dirs_1.txt,411-3,"Any[3,4]",turn left,Turn
Cleaned-EMWC_Jelly0_2_1_Dirs_1.txt,411-4,"Any[1,1,1,1,4]",go forward down the hall until a hall opens to your left,Conditional
Cleaned-EMWC_Jelly0_2_1_Dirs_1.txt,411-5,"Any[3,1,4]",go forward one segment,Move
Cleaned-EMWC_Jelly0_2_1_Dirs_1.txt,411-6,Any[4],there will be butterfly pictures to your left and eiffel tower pictures to your right,Describe
Cleaned-EMWC_Jelly0_2_3_Dirs_1.txt,450-1,"Any[2,4]",face the lamp,TurnToX
Cleaned-EMWC_Jelly0_2_3_Dirs_1.txt,450-10,"Any[1,4]",go forward,Move
Cleaned-EMWC_Jelly0_2_3_Dirs_1.txt,450-11,"Any[1,4]",pass the pink-flowered carpet hall,Conditional
Cleaned-EMWC_Jelly0_2_3_Dirs_1.txt,450-12,"Any[1,1,4]",pass the chair,Conditional
Cleaned-EMWC_Jelly0_2_3_Dirs_1.txt,450-13,Any[4],one segment past the chair is position 3,Conditional
Cleaned-EMWC_Jelly0_2_3_Dirs_1.txt,450-2,"Any[1,4]",go forward one segment to the intersection with the lamp,MoveToX
Cleaned-EMWC_Jelly0_2_3_Dirs_1.txt,450-3,"Any[3,4]",turn left,Turn
Cleaned-EMWC_Jelly0_2_3_Dirs_1.txt,450-4,"Any[1,4]",go forward one segment to the wooden-tiled hall,MoveToX
Cleaned-EMWC_Jelly0_2_3_Dirs_1.txt,450-5,"Any[2,4]",turn right,Turn
Cleaned-EMWC_Jelly0_2_3_Dirs_1.txt,450-6,"Any[1,1,4]",go forward two segments to the intersection containing the easel,MoveToX
Cleaned-EMWC_Jelly0_2_3_Dirs_1.txt,450-7,"Any[3,4]",turn left,Turn
Cleaned-EMWC_Jelly0_2_3_Dirs_1.txt,450-8,"Any[1,4]",go forward one segment to the blue-tiled hall,MoveToX
Cleaned-EMWC_Jelly0_2_3_Dirs_1.txt,450-9,"Any[2,4]",turn to the right,Turn
Cleaned-EMWC_Jelly0_2_4_Dirs_1.txt,544-1,"Any[2,4]",go toward the intersection containing the lamp,MoveToX
Cleaned-EMWC_Jelly0_2_4_Dirs_1.txt,544-10,"Any[1,1,1,1,1,3,1,1,4]",when you reach the yellow-tiled hall you wil turn away from the end which intersects the stone hall and follow the yellow-tiled hall to that end,AnyCombination
Cleaned-EMWC_Jelly0_2_4_Dirs_1.txt,544-12,Any[4],if these directions fail position 4 is at end of the yellow-tiled hall farthest from the intersection with the stone hall,Describe
Cleaned-EMWC_Jelly0_2_4_Dirs_1.txt,544-2,"Any[1,3,4]",after moving the one segment to reach this spot turn left,AnyCombination
Cleaned-EMWC_Jelly0_2_4_Dirs_1.txt,544-3,"Any[1,4]",go forward one segment to the intersection with the wooden-floored hall,MoveToX
Cleaned-EMWC_Jelly0_2_4_Dirs_1.txt,544-4,"Any[2,4]",turn right,Turn
Cleaned-EMWC_Jelly0_2_4_Dirs_1.txt,544-5,"Any[1,1,4]",go forward two segments along the wooden-floored hall to the intersection containing the easel,MoveToX
Cleaned-EMWC_Jelly0_2_4_Dirs_1.txt,544-6,"Any[3,4]",turn left,Turn
Cleaned-EMWC_Jelly0_2_4_Dirs_1.txt,544-7,"Any[1,4]",go forward one segment to the blue-tiled hall,MoveToX
Cleaned-EMWC_Jelly0_2_4_Dirs_1.txt,544-8,"Any[2,4]",turn toward the end of the hall that intersects the yellow-tiled hall,TurnToX
Cleaned-EMWC_Jelly0_2_4_Dirs_1.txt,544-9,Any[4],i believe this is a right turn an dthat the intersection is two segments down,Describe
Cleaned-EMWC_Jelly0_2_5_Dirs_1.txt,482-1,"Any[2,4]",face the lamp,TurnToX
Cleaned-EMWC_Jelly0_2_5_Dirs_1.txt,482-2,"Any[1,4]",go forward one segment to the intersection with the lamp,MoveToX
Cleaned-EMWC_Jelly0_2_5_Dirs_1.txt,482-3,"Any[3,4]",turn left,Turn
Cleaned-EMWC_Jelly0_2_5_Dirs_1.txt,482-4,"Any[1,4]",go forward one segment to the intersection with the blue-tiled hall,MoveToX
Cleaned-EMWC_Jelly0_2_5_Dirs_1.txt,482-5,"Any[2,4]",turn right,Turn
Cleaned-EMWC_Jelly0_2_5_Dirs_1.txt,482-6,"Any[1,4]",go forward one segment,Move
Cleaned-EMWC_Jelly0_2_6_Dirs_1.txt,926-1,"Any[2,4]",face the lamp,TurnToX
Cleaned-EMWC_Jelly0_2_6_Dirs_1.txt,926-10,"Any[1,4]",go forward one segment to the intersection with the pink-flowered carpet hall,MoveToX
Cleaned-EMWC_Jelly0_2_6_Dirs_1.txt,926-11,"Any[3,4]",turn left into this hall,Turn
Cleaned-EMWC_Jelly0_2_6_Dirs_1.txt,926-12,"Any[1,4]",go forward one segment,Move
Cleaned-EMWC_Jelly0_2_6_Dirs_1.txt,926-13,"Any[2,4]",turn right,Turn
Cleaned-EMWC_Jelly0_2_6_Dirs_1.txt,926-14,"Any[1,4]",go forward one segment,Move
Cleaned-EMWC_Jelly0_2_6_Dirs_1.txt,926-2,"Any[1,4]",go forward one segment,Move
Cleaned-EMWC_Jelly0_2_6_Dirs_1.txt,926-3,"Any[3,4]",turn left,Turn
Cleaned-EMWC_Jelly0_2_6_Dirs_1.txt,926-4,"Any[1,4]",go forward one segment to the intersection with the wooden-floored hall,MoveToX
Cleaned-EMWC_Jelly0_2_6_Dirs_1.txt,926-5,"Any[2,4]",turn right,Turn
Cleaned-EMWC_Jelly0_2_6_Dirs_1.txt,926-6,"Any[1,1,4]",go forward two segments to the intersection containing the easel,MoveToX
Cleaned-EMWC_Jelly0_2_6_Dirs_1.txt,926-7,"Any[3,4]",turn left,Turn
Cleaned-EMWC_Jelly0_2_6_Dirs_1.txt,926-8,"Any[1,4]",go forward one segment to the blue-tiled hall,MoveToX
Cleaned-EMWC_Jelly0_2_6_Dirs_1.txt,926-9,"Any[2,4]",turn right,Turn
Cleaned-EMWC_Jelly0_2_7_Dirs_1.txt,1126-1,"Any[2,4]",go toward the lamp,MoveToX
Cleaned-EMWC_Jelly0_2_7_Dirs_1.txt,1126-10,"Any[1,1,4]",pass the pink-flowered carpet hall,Conditional
Cleaned-EMWC_Jelly0_2_7_Dirs_1.txt,1126-12,"Any[1,2,1,4]",the stool is key,MoveToX
Cleaned-EMWC_Jelly0_2_7_Dirs_1.txt,1126-13,Any[4],position 7 is the intersection of the stone hall with a bare concrete hall,Describe
Cleaned-EMWC_Jelly0_2_7_Dirs_1.txt,1126-14,Any[4],it contains a stool,Describe
Cleaned-EMWC_Jelly0_2_7_Dirs_1.txt,1126-15,Any[4],at the other end of the bare concrete hall is the blue-tiled hall,Describe
Cleaned-EMWC_Jelly0_2_7_Dirs_1.txt,1126-2,"Any[1,3,4]",having covered that one segment turn left,AnyCombination
Cleaned-EMWC_Jelly0_2_7_Dirs_1.txt,1126-3,"Any[1,4]",go forward one segment,Move
Cleaned-EMWC_Jelly0_2_7_Dirs_1.txt,1126-4,"Any[2,4]",turn right,Turn
Cleaned-EMWC_Jelly0_2_7_Dirs_1.txt,1126-5,"Any[1,1,4]",go forward two segments to the intersection with the easel,MoveToX
Cleaned-EMWC_Jelly0_2_7_Dirs_1.txt,1126-7,"Any[3,4]",turn left,Turn
Cleaned-EMWC_Jelly0_2_7_Dirs_1.txt,1126-8,"Any[1,4]",go forward one segment,Move
Cleaned-EMWC_Jelly0_2_7_Dirs_1.txt,1126-9,"Any[2,4]",turn right into the blue-tiled hall,TurnToX
Cleaned-EMWC_Jelly0_3_1_Dirs_1.txt,533-1,"Any[2,4]",place your back against the wall of the 't' intersection,Orient
Cleaned-EMWC_Jelly0_3_1_Dirs_1.txt,533-2,"Any[3,4]",turn left,Turn
Cleaned-EMWC_Jelly0_3_1_Dirs_1.txt,533-3,"Any[1,4]",go forward one segment to the intersection containing the chair,MoveToX
Cleaned-EMWC_Jelly0_3_1_Dirs_1.txt,533-4,"Any[1,1,1,3,4]",turn right,Turn
Cleaned-EMWC_Jelly0_3_1_Dirs_1.txt,533-5,"Any[1,1,4]",go forward two segments to the intersection with the brick hall passing the easel,Conditional
Cleaned-EMWC_Jelly0_3_1_Dirs_1.txt,533-6,"Any[3,4]",turn left,Turn
Cleaned-EMWC_Jelly0_3_1_Dirs_1.txt,533-7,"Any[1,4]",go forward one segment,Move
Cleaned-EMWC_Jelly0_3_2_Dirs_1.txt,623-1,"Any[2,4]",place your back against the wall of the 't' intersection,Orient
Cleaned-EMWC_Jelly0_3_2_Dirs_1.txt,623-10,"Any[1,4]",go forward one segment to the intersection containing the lamp,MoveToX
Cleaned-EMWC_Jelly0_3_2_Dirs_1.txt,623-11,"Any[2,4]",turn right,Turn
Cleaned-EMWC_Jelly0_3_2_Dirs_1.txt,623-12,"Any[1,4]",go forward one segment to the empty corner,MoveToX
Cleaned-EMWC_Jelly0_3_2_Dirs_1.txt,623-2,"Any[3,4]",turn left,Turn
Cleaned-EMWC_Jelly0_3_2_Dirs_1.txt,623-3,"Any[1,1,1,1,4]",go to the far end of the hall,MoveToX
Cleaned-EMWC_Jelly0_3_2_Dirs_1.txt,623-4,"Any[3,4]",turn left,Turn
Cleaned-EMWC_Jelly0_3_2_Dirs_1.txt,623-5,"Any[1,4]",go forward one segment to the intersection with the wooden-floored hall,MoveToX
Cleaned-EMWC_Jelly0_3_2_Dirs_1.txt,623-6,Any[4],this intersection contains an easel,Describe
Cleaned-EMWC_Jelly0_3_2_Dirs_1.txt,623-7,"Any[2,4]",turn right,Turn
Cleaned-EMWC_Jelly0_3_2_Dirs_1.txt,623-8,"Any[1,1,4]",go forward two segments to the end of the hall,MoveToX
Cleaned-EMWC_Jelly0_3_2_Dirs_1.txt,623-9,"Any[3,4]",turn left,Turn
Cleaned-EMWC_Jelly0_3_4_Dirs_1.txt,1536-1,"Any[2,4]",place your back to the wall of the 't' intersection,Orient
Cleaned-EMWC_Jelly0_3_4_Dirs_1.txt,1536-2,"Any[2,4]",turn right,Turn
Cleaned-EMWC_Jelly0_3_4_Dirs_1.txt,1536-3,"Any[1,4]",go forward one segment to the intersection with the yellow-tiled hall,MoveToX
Cleaned-EMWC_Jelly0_3_4_Dirs_1.txt,1536-4,Any[4],this intersection contains a hatrack,Describe
Cleaned-EMWC_Jelly0_3_4_Dirs_1.txt,1536-5,"Any[3,4]",turn left,Turn
Cleaned-EMWC_Jelly0_3_4_Dirs_1.txt,1536-6,"Any[1,1,4]",go forward two segments to the end of the hall,MoveToX
Cleaned-EMWC_Jelly0_3_5_Dirs_1.txt,933-1,"Any[2,1,3,1,3,1,2,1,1,1,3,1,4]",position 5 is in the wooden-floored hall,AnyCombination
Cleaned-EMWC_Jelly0_3_5_Dirs_1.txt,933-2,"Any[2,1,4]",it is a hall segment that is between pictures of butterflies,Conditional
Cleaned-EMWC_Jelly0_3_5_Dirs_1.txt,933-3,Any[4],at the closer end of the hall there is an intersection with a bare concrete hall,Describe
Cleaned-EMWC_Jelly0_3_5_Dirs_1.txt,933-4,Any[4],in the opposite direction one segment away is an intersection containing an easel,Describe
Cleaned-EMWC_Jelly0_3_5_Dirs_1.txt,933-5,"Any[1,4]",possibly place your back to the 't' intersection walk forward one segment to the intersection with the wooden-floored hall,AnyCombination
Cleaned-EMWC_Jelly0_3_5_Dirs_1.txt,933-6,Any[4],this intersection conatins an easel,Describe
Cleaned-EMWC_Jelly0_3_5_Dirs_1.txt,933-7,"Any[2,4]",turn right,Turn
Cleaned-EMWC_Jelly0_3_5_Dirs_1.txt,933-8,"Any[1,4]",go forward one segment,Move
Cleaned-EMWC_Jelly0_3_6_Dirs_1.txt,1571-1,"Any[2,4]",place your back against the wall of the 't' intersection,Orient
Cleaned-EMWC_Jelly0_3_6_Dirs_1.txt,1571-2,"Any[3,4]",turn to the left,Turn
Cleaned-EMWC_Jelly0_3_6_Dirs_1.txt,1571-3,"Any[1,1,1,4]",go forward to the intersection with the pink-flowered carpet hall passing the chair,Conditional
Cleaned-EMWC_Jelly0_3_6_Dirs_1.txt,1571-4,"Any[2,4]",turn right,Turn
Cleaned-EMWC_Jelly0_3_6_Dirs_1.txt,1571-5,"Any[1,4]",go forward one segment,Move
Cleaned-EMWC_Jelly0_3_6_Dirs_1.txt,1571-6,"Any[2,4]",turn right,Turn
Cleaned-EMWC_Jelly0_3_6_Dirs_1.txt,1571-7,"Any[1,4]",go forward one segment,Move
Cleaned-EMWC_Jelly0_3_7_Dirs_1.txt,251-1,"Any[2,4]",place your back to the wall of the 't' intersection,Orient
Cleaned-EMWC_Jelly0_3_7_Dirs_1.txt,251-2,"Any[3,4]",turn left,Turn
Cleaned-EMWC_Jelly0_3_7_Dirs_1.txt,251-3,"Any[1,4]",go forward one segment to the intersection containing the chair,MoveToX
Cleaned-EMWC_Jelly0_3_7_Dirs_1.txt,251-4,Any[4],at one end the left probably of the intersecting hall there will be a stool and the bare concrete hall will intersect with the stone hall,Describe
Cleaned-EMWC_Jelly0_3_7_Dirs_1.txt,251-5,"Any[3,1,4]",turn toward that end and go forward one segment to that intersection,AnyCombination
Cleaned-EMWC_Jelly0_4_1_Dirs_1.txt,1326-1,"Any[2,1,1,4]",go forward two segments to the intersection with the blue-tiled hall,TurnMoveToX
Cleaned-EMWC_Jelly0_4_1_Dirs_1.txt,1326-2,"Any[2,4]",turn right,Turn
Cleaned-EMWC_Jelly0_4_1_Dirs_1.txt,1326-3,"Any[1,1,1,1,1,4]",go to the opposite end of the blue-tiled hall passing the chair,Conditional
Cleaned-EMWC_Jelly0_4_1_Dirs_1.txt,1326-4,"Any[3,4]",turn left,Turn
Cleaned-EMWC_Jelly0_4_1_Dirs_1.txt,1326-5,"Any[1,1,4]",go forward two segments passing the easel in the intersection with the wooden-floored hall,Conditional
Cleaned-EMWC_Jelly0_4_1_Dirs_1.txt,1326-6,"Any[3,4]",turn left,Turn
Cleaned-EMWC_Jelly0_4_1_Dirs_1.txt,1326-7,"Any[1,4]",go forward to the empty intersection that has eiffel tower pictures ahead of you and butterfly pictures behind you,Conditional
Cleaned-EMWC_Jelly0_4_1_Dirs_1.txt,1326-8,Any[4],you should be able to see the grassy hall to your right,Describe
Cleaned-EMWC_Jelly0_4_2_Dirs_1.txt,1229-1,"Any[2,1,1,4]",go forward two segments to the intersection with the blue-tiled hall,TurnMoveToX
Cleaned-EMWC_Jelly0_4_2_Dirs_1.txt,1229-10,"Any[1,4]",go forward one segment to the intersection containing the lamp,MoveToX
Cleaned-EMWC_Jelly0_4_2_Dirs_1.txt,1229-11,"Any[2,4]",turn right,Turn
Cleaned-EMWC_Jelly0_4_2_Dirs_1.txt,1229-12,"Any[1,4]",go forward one segment to the empty corner,MoveToX
Cleaned-EMWC_Jelly0_4_2_Dirs_1.txt,1229-2,"Any[2,4]",turn right,Turn
Cleaned-EMWC_Jelly0_4_2_Dirs_1.txt,1229-3,"Any[1,1,1,1,1,4]",go forward to the far end of the hall,MoveToX
Cleaned-EMWC_Jelly0_4_2_Dirs_1.txt,1229-4,"Any[3,4]",turn left,Turn
Cleaned-EMWC_Jelly0_4_2_Dirs_1.txt,1229-5,"Any[1,4]",go forward one segment to the intersection with the wooden-floored hall,MoveToX
Cleaned-EMWC_Jelly0_4_2_Dirs_1.txt,1229-6,Any[4],this intersection contains an easel,Describe
Cleaned-EMWC_Jelly0_4_2_Dirs_1.txt,1229-7,"Any[2,4]",turn right,Turn
Cleaned-EMWC_Jelly0_4_2_Dirs_1.txt,1229-8,"Any[1,1,4]",go forward two segments to the end of the hall,MoveToX
Cleaned-EMWC_Jelly0_4_2_Dirs_1.txt,1229-9,"Any[3,4]",turn left,Turn
Cleaned-EMWC_Jelly0_4_3_Dirs_1.txt,1180-1,"Any[2,1,1,4]",go forward two segments to the intersection with the blue-tiled hall,TurnMoveToX
Cleaned-EMWC_Jelly0_4_3_Dirs_1.txt,1180-2,"Any[2,4]",turn right,Turn
Cleaned-EMWC_Jelly0_4_3_Dirs_1.txt,1180-3,"Any[1,4]",go forward to the bare concrete intersection between two intersections containing furniture,Conditional
Cleaned-EMWC_Jelly0_4_5_Dirs_1.txt,923-1,"Any[2,1,1,4]",go forward two segments to the intersection with the blue-tiled hall,TurnMoveToX
