"fname","actions","text","category"
"Cleaned-EMWC_Jelly0_1_6_Dirs_1.txt","Any[2,1,2,1,4]","to your right you will follow a couple turns to reach a wooden hall",""
"Cleaned-EMWC_Jelly0_1_6_Dirs_1.txt","Any[4]","you may be able to reach the blue tiled hall by finding the intersection in the wooden hall that contains the easel",""
"Cleaned-EMWC_Jelly0_1_6_Dirs_1.txt","Any[1,4]","if you enter it immediately having simply walked forward go forward",""
"Cleaned-WLH_Jelly0_3_2_Dirs_1.txt","Any[2,1,1,1,1,4]","fave and move past the chair to the end of the blue flooring",""
"Cleaned-WLH_Jelly0_3_2_Dirs_1.txt","Any[3,1,4]","turn left and move to the easel",""
"Cleaned-WLH_Jelly0_3_2_Dirs_1.txt","Any[2,1,1,4]","at the easel turn right and walk down the longer alley",""
"Cleaned-WLH_Jelly0_3_2_Dirs_1.txt","Any[3,4]","turn left",""
"Cleaned-WLH_Jelly0_3_2_Dirs_1.txt","Any[1,2,1,4]","move past the lamp into the corner",""
"Cleaned-WLH_Jelly0_3_2_Dirs_1.txt","Any[4]","from 2 you should be able to look left and see a hatrack",""
"Cleaned-EDA_Jelly0_6_2_Dirs_1.txt","Any[2,4]","only one way to go",""
"Cleaned-EDA_Jelly0_6_2_Dirs_1.txt","Any[1,4]","walk forward once",""
"Cleaned-EDA_Jelly0_6_2_Dirs_1.txt","Any[3,4]","turn left",""
"Cleaned-EDA_Jelly0_6_2_Dirs_1.txt","Any[1,4]","walk forward once",""
"Cleaned-EDA_Jelly0_6_2_Dirs_1.txt","Any[2,4]","turn right",""
"Cleaned-EDA_Jelly0_6_2_Dirs_1.txt","Any[1,4]","walk forward once",""
"Cleaned-EDA_Jelly0_6_2_Dirs_1.txt","Any[3,4]","turn left",""
"Cleaned-EDA_Jelly0_6_2_Dirs_1.txt","Any[1,4]","walk forward once",""
"Cleaned-EDA_Jelly0_6_2_Dirs_1.txt","Any[2,4]","turn right",""
"Cleaned-EDA_Jelly0_6_2_Dirs_1.txt","Any[1,1,4]","walk forward twice",""
"Cleaned-EDA_Jelly0_6_2_Dirs_1.txt","Any[3,4]","turn left",""
"Cleaned-EDA_Jelly0_6_2_Dirs_1.txt","Any[1,4]","walk forward once",""
"Cleaned-EDA_Jelly0_6_2_Dirs_1.txt","Any[2,4]","turn right",""
"Cleaned-EDA_Jelly0_6_2_Dirs_1.txt","Any[1,4]","walk forward once",""
"Cleaned-WLH_Jelly0_7_4_Dirs_2.txt","Any[2,2,1,1,4]","with your back to the wall turn right and move to the end",""
"Cleaned-WLH_Jelly0_7_4_Dirs_2.txt","Any[3,1,1,1,4]","here turn left and move past the hatrack to the end of the green octagon floored alley",""
"Cleaned-EDA_Jelly0_4_2_Dirs_1.txt","Any[2,4]","only one way to travel",""
"Cleaned-EDA_Jelly0_4_2_Dirs_1.txt","Any[1,1,4]","go forward twice",""
"Cleaned-EDA_Jelly0_4_2_Dirs_1.txt","Any[2,1,1,1,1,1,4]","turn right onto the blue hallway and travel all the way down to the far end",""
"Cleaned-EDA_Jelly0_4_2_Dirs_1.txt","Any[3,1,4]","turn left and go forward once",""
"Cleaned-EDA_Jelly0_4_2_Dirs_1.txt","Any[2,1,1,4]","turn right and go forward twice",""
"Cleaned-EDA_Jelly0_4_2_Dirs_1.txt","Any[3,1,4]","turn left again and go forward once",""
"Cleaned-EDA_Jelly0_4_2_Dirs_1.txt","Any[2,1,4]","and right again and go forward once",""
"Cleaned-WLH_Jelly0_5_6_Dirs_2.txt","Any[2,1,4]","face and move to the easel",""
"Cleaned-WLH_Jelly0_5_6_Dirs_2.txt","Any[3,1,2,4]","turn left and move down the aisle with blue flooring",""
"Cleaned-WLH_Jelly0_5_6_Dirs_2.txt","Any[1,3,4]","turn left at the first alley",""
"Cleaned-WLH_Jelly0_5_6_Dirs_2.txt","Any[4]","it has flowered carpet",""
"Cleaned-WLH_Jelly0_5_6_Dirs_2.txt","Any[1,2,4]","turn right from the flowered carpet to face a dead end w/ grey floor",""
"Cleaned-WLH_Jelly0_5_6_Dirs_2.txt","Any[1,4]","move to the dead end",""
"Cleaned-WLH_Jelly0_2_6_Dirs_2.txt","Any[2,1,4]","face and move to the lamp",""
"Cleaned-WLH_Jelly0_2_6_Dirs_2.txt","Any[3,4]","turn left",""
"Cleaned-WLH_Jelly0_2_6_Dirs_2.txt","Any[1,4]","move forward",""
"Cleaned-WLH_Jelly0_2_6_Dirs_2.txt","Any[2,4]","turn right",""
"Cleaned-WLH_Jelly0_2_6_Dirs_2.txt","Any[1,1,3,4]","move to the easel and turn left",""
"Cleaned-WLH_Jelly0_2_6_Dirs_2.txt","Any[1,2,4]","move forward and turn right",""
"Cleaned-WLH_Jelly0_2_6_Dirs_2.txt","Any[1,3,4]","move along the blue and turn left at the first alley",""
"Cleaned-WLH_Jelly0_2_6_Dirs_2.txt","Any[1,2,4]","move towards the easel and turn right at the first alley",""
"Cleaned-WLH_Jelly0_2_6_Dirs_2.txt","Any[1,4]","the end of this alley is 6",""
"Cleaned-EMWC_Jelly0_3_7_Dirs_1.txt","Any[2,4]","place your back to the wall of the 't' intersection",""
"Cleaned-EMWC_Jelly0_3_7_Dirs_1.txt","Any[3,4]","turn left",""
"Cleaned-EMWC_Jelly0_3_7_Dirs_1.txt","Any[1,4]","go forward one segment to the intersection containing the chair",""
"Cleaned-EMWC_Jelly0_3_7_Dirs_1.txt","Any[4]","at one end the left probably of the intersecting hall there will be a stool and the bare concrete hall will intersect with the stone hall",""
"Cleaned-EMWC_Jelly0_3_7_Dirs_1.txt","Any[3,1,4]","turn toward that end and go forward one segment to that intersection",""
"Cleaned-WLH_Jelly0_1_2_Dirs_1.txt","Any[2,1,4]","face and move to the wooden chair",""
"Cleaned-WLH_Jelly0_1_2_Dirs_1.txt","Any[2,4]","turn right",""
"Cleaned-WLH_Jelly0_1_2_Dirs_1.txt","Any[4]","you see a long alley with grass",""
"Cleaned-WLH_Jelly0_1_2_Dirs_1.txt","Any[1,1,1,1,4]","move down this to the hatrack",""
"Cleaned-WLH_Jelly0_1_2_Dirs_1.txt","Any[2,1,4]","turn right and move into the corner",""
"Cleaned-WLH_Jelly0_1_2_Dirs_1.txt","Any[2,2,4]","turning right you see a lamp and right again the hatrack you just came from",""
"Cleaned-EDA_Jelly0_3_5_Dirs_1.txt","Any[2,4]","turn so that the wall is on your left",""
"Cleaned-EDA_Jelly0_3_5_Dirs_1.txt","Any[1,1,1,1,4]","walk forward to the end of the hallway four spaces",""
"Cleaned-EDA_Jelly0_3_5_Dirs_1.txt","Any[3,4]","turn left",""
"Cleaned-EDA_Jelly0_3_5_Dirs_1.txt","Any[1,4]","walk forward once",""
"Cleaned-EDA_Jelly0_3_5_Dirs_1.txt","Any[2,4]","turn right",""
"Cleaned-EDA_Jelly0_3_5_Dirs_1.txt","Any[1,4]","walk forward once",""
"Cleaned-WLH_Jelly0_1_7_Dirs_1.txt","Any[2,1,4]","face and move to the chair",""
"Cleaned-WLH_Jelly0_1_7_Dirs_1.txt","Any[3,4]","turn left",""
"Cleaned-WLH_Jelly0_1_7_Dirs_1.txt","Any[4]","the side alley has stone flooring",""
"Cleaned-WLH_Jelly0_1_7_Dirs_1.txt","Any[1,2,1,4]","turn down this alley and move to the stool",""
"Cleaned-TJS_Jelly0_4_6_Dirs_1.txt","Any[2,1,4]","position 6 is a dead end of a branch of the rose colored hall with two pictures of the eiffel tower on the walls",""
"Cleaned-KLS_Jelly0_1_7_Dirs_1.txt","Any[2,4]","take the red brick path towards the butterflies",""
"Cleaned-KLS_Jelly0_1_7_Dirs_1.txt","Any[1,2,4]","at the corner take a right",""
"Cleaned-KLS_Jelly0_1_7_Dirs_1.txt","Any[4]","at the next corner take a left",""
"Cleaned-KLS_Jelly0_1_7_Dirs_1.txt","Any[1,1,4]","follow the path until the blue path intersection",""
"Cleaned-KLS_Jelly0_1_7_Dirs_1.txt","Any[2,1,4]","here take a right onto the blue path and follow it towards the coat rack",""
"Cleaned-KLS_Jelly0_1_7_Dirs_1.txt","Any[1,1,2,4]","at the intersection of plain cement you will go right towards the black stool",""
"Cleaned-KLS_Jelly0_1_7_Dirs_1.txt","Any[1,4]","once you reach the black stool you are at 7",""
"Cleaned-TJS_Jelly0_2_5_Dirs_1.txt","Any[4]","position 5 is in the middle of the wood-floored room",""
"Cleaned-EMWC_Jelly0_5_6_Dirs_1.txt","Any[2,4]","face the easel",""
"Cleaned-EMWC_Jelly0_5_6_Dirs_1.txt","Any[1,4]","go forward one segment to the intersection containing the easel",""
"Cleaned-EMWC_Jelly0_5_6_Dirs_1.txt","Any[3,4]","turn left",""
"Cleaned-EMWC_Jelly0_5_6_Dirs_1.txt","Any[1,4]","go forward one segment to the intersection with the blue-tiled floor",""
"Cleaned-EMWC_Jelly0_5_6_Dirs_1.txt","Any[2,4]","turn right",""
"Cleaned-EMWC_Jelly0_5_6_Dirs_1.txt","Any[1,4]","go forward one segment to the intersection with the pink-flowered carpet hall",""
"Cleaned-EMWC_Jelly0_5_6_Dirs_1.txt","Any[3,4]","turn left",""
"Cleaned-EMWC_Jelly0_5_6_Dirs_1.txt","Any[1,4]","go forward one segment",""
"Cleaned-EMWC_Jelly0_5_6_Dirs_1.txt","Any[2,4]","turn right",""
"Cleaned-EMWC_Jelly0_5_6_Dirs_1.txt","Any[1,4]","go forward one segment",""
"Cleaned-KLS_Jelly0_5_7_Dirs_1.txt","Any[2,4]","take the wood path towards the easel",""
"Cleaned-KLS_Jelly0_5_7_Dirs_1.txt","Any[1,3,1,2,4]","at the easel go left and then take a right onto the blue path at the corner",""
"Cleaned-KLS_Jelly0_5_7_Dirs_1.txt","Any[1,1,1,2,4]","follow the blue path towards the chair and at the chair take a right towards the stool",""
"Cleaned-KLS_Jelly0_5_7_Dirs_1.txt","Any[1,4]","when you reach the stool you are at 7",""
"Cleaned-WLH_Jelly0_4_2_Dirs_1.txt","Any[2,1,1,1,4]","move to the end of the octagon alley",""
"Cleaned-WLH_Jelly0_4_2_Dirs_1.txt","Any[4]","to your right is stone flooring",""
"Cleaned-WLH_Jelly0_4_2_Dirs_1.txt","Any[2,1,1,1,3,4]","move to the end of this alley and turn left",""
"Cleaned-WLH_Jelly0_4_2_Dirs_1.txt","Any[1,2,4]","standing next to a chair and looking at a chair move to the next chair and turn to face the red brick",""
"Cleaned-WLH_Jelly0_4_2_Dirs_1.txt","Any[1,3,4]","move one alley and turn left",""
"Cleaned-WLH_Jelly0_4_2_Dirs_1.txt","Any[4]","you are facing a chair",""
"Cleaned-WLH_Jelly0_4_2_Dirs_1.txt","Any[1,2,1,1,1,1,4]","move right along the grass to the hatrack",""
"Cleaned-WLH_Jelly0_4_2_Dirs_1.txt","Any[2,1,4]","turn left at the hatrack and move to the corner",""
"Cleaned-WLH_Jelly0_4_2_Dirs_1.txt","Any[4]","from here you can turn left and see a lamp",""
"Cleaned-KLS_Jelly0_1_2_Dirs_1.txt","Any[2,4]","go towards the chair on the green path",""
"Cleaned-KLS_Jelly0_1_2_Dirs_1.txt","Any[1,2,4]","at the chair go right",""
"Cleaned-KLS_Jelly0_1_2_Dirs_1.txt","Any[1,1,1,1,4]","follow this green path to the very end of the hall",""
"Cleaned-KLS_Jelly0_1_2_Dirs_1.txt","Any[2,4]","once here go right onto the plain cement path",""
"Cleaned-KLS_Jelly0_1_2_Dirs_1.txt","Any[1,4]","the next corner you come to is 2",""
"Cleaned-TJS_Jelly0_1_6_Dirs_1.txt","Any[1,2,1,4]","position 6 is a dead end branch off the rose floor with two eiffel towers on the walls",""
"Cleaned-WLH_Jelly0_2_6_Dirs_1.txt","Any[2,4]","face the lamp",""
"Cleaned-WLH_Jelly0_2_6_Dirs_1.txt","Any[1,3,1,2,4]","step forward and follow the alley around",""
"Cleaned-WLH_Jelly0_2_6_Dirs_1.txt","Any[4]","you are placed where you can see an easel",""
"Cleaned-WLH_Jelly0_2_6_Dirs_1.txt","Any[1,1,3,4]","move to this easel and turn left",""
"Cleaned-WLH_Jelly0_2_6_Dirs_1.txt","Any[1,2,4]","the carpet should be blue",""
"Cleaned-WLH_Jelly0_2_6_Dirs_1.txt","Any[1,4]","walk until there is an opening on you right",""
"Cleaned-WLH_Jelly0_2_6_Dirs_1.txt","Any[3,4]","upon turning right you should see an alley with rose carpet",""
"Cleaned-WLH_Jelly0_2_6_Dirs_1.txt","Any[1,2,1,4]","p-6 is at the end of this alley",""
"Cleaned-KXP_Jelly0_1_4_Dirs_1.txt","Any[2,1,3,1,2,1,1,1,4]","end of the fish area",""
"Cleaned-KXP_Jelly0_1_4_Dirs_1.txt","Any[3,1,1,1,4]","amek a left into dead end",""
"Cleaned-TJS_Jelly0_4_2_Dirs_1.txt","Any[2,1,1,1,2,1,1,1,3,1,3,3,3,1,1,2,1,3,1,1,3,1,2,1,4]","position 2 is at the corner of two halls with no tiles on the floor but with butterflies on the wall",""
"Cleaned-EMWC_Jelly0_5_1_Dirs_1.txt","Any[2,4]","face the easel",""
"Cleaned-EMWC_Jelly0_5_1_Dirs_1.txt","Any[1,4]","go forward one segment to the intersection containing the easel",""
"Cleaned-EMWC_Jelly0_5_1_Dirs_1.txt","Any[2,4]","turn right",""
"Cleaned-EMWC_Jelly0_5_1_Dirs_1.txt","Any[1,4]","go forward one segment to the intersection with the brick hall",""
"Cleaned-EMWC_Jelly0_5_1_Dirs_1.txt","Any[3,1,4]","go forward one segment to the intersection which has eiffel tower pictures ahead and butterfly pictures behind",""
"Cleaned-EDA_Jelly0_6_1_Dirs_1.txt","Any[2,4]","only one direction to go",""
"Cleaned-EDA_Jelly0_6_1_Dirs_1.txt","Any[1,4]","walk forward once",""
"Cleaned-EDA_Jelly0_6_1_Dirs_1.txt","Any[3,4]","turn left",""
"Cleaned-EDA_Jelly0_6_1_Dirs_1.txt","Any[1,4]","walk forward once",""
"Cleaned-EDA_Jelly0_6_1_Dirs_1.txt","Any[2,4]","turn right",""
"Cleaned-EDA_Jelly0_6_1_Dirs_1.txt","Any[1,4]","walk forward to the end of the hallway",""
"Cleaned-EDA_Jelly0_6_1_Dirs_1.txt","Any[3,4]","turn left",""
"Cleaned-EDA_Jelly0_6_1_Dirs_1.txt","Any[1,1,4]","walk forward twice",""
"Cleaned-EDA_Jelly0_6_1_Dirs_1.txt","Any[3,4]","turn left",""
"Cleaned-EDA_Jelly0_6_1_Dirs_1.txt","Any[1,4]","walk forward once",""
"Cleaned-TJS_Jelly0_7_5_Dirs_1.txt","Any[2,1,2,1,1,3,3,1,1,1,1,1,3,1,2,1,4]","position 5 is in the middle of the wooden floor with butterflies on the walls",""
"Cleaned-EDA_Jelly0_1_2_Dirs_2.txt","Any[2,4]","turn so the wall is on your back",""
"Cleaned-EDA_Jelly0_1_2_Dirs_2.txt","Any[1,4]","walk forward once",""
"Cleaned-EDA_Jelly0_1_2_Dirs_2.txt","Any[2,4]","turn right onto the green hallway",""
"Cleaned-EDA_Jelly0_1_2_Dirs_2.txt","Any[1,1,1,1,4]","walk to the end maybe four spaces",""
"Cleaned-EDA_Jelly0_1_2_Dirs_2.txt","Any[2,1,4]","turn right and walk forward once",""
"Cleaned-EMWC_Jelly0_5_3_Dirs_1.txt","Any[2,4]","face the easel",""
"Cleaned-EMWC_Jelly0_5_3_Dirs_1.txt","Any[1,4]","go forward one segment to the intersection containing the easel",""
"Cleaned-EMWC_Jelly0_5_3_Dirs_1.txt","Any[3,4]","turn left",""
"Cleaned-EMWC_Jelly0_5_3_Dirs_1.txt","Any[1,4]","go forward one segment to the intersection with the blue-tiled hall",""
"Cleaned-EMWC_Jelly0_5_3_Dirs_1.txt","Any[2,4]","turn right",""
"Cleaned-EMWC_Jelly0_5_3_Dirs_1.txt","Any[1,1,4]","go forward passing the pink-flowered carpet hall on your left",""
"Cleaned-EMWC_Jelly0_5_3_Dirs_1.txt","Any[1,1,4]","position 3 is the empty intersection between two which contain objects",""
"Cleaned-KLS_Jelly0_7_5_Dirs_1.txt","Any[2,4]","take the path towards the chair",""
"Cleaned-KLS_Jelly0_7_5_Dirs_1.txt","Any[1,3,4]","at the chair go left onto the blue path",""
"Cleaned-KLS_Jelly0_7_5_Dirs_1.txt","Any[1,1,1,3,4]","at the end of the hall take a left towards the easel",""
"Cleaned-KLS_Jelly0_7_5_Dirs_1.txt","Any[1,2,1,4]","at the easel go right onto the wood path and the very first section will be 5",""
"Cleaned-EDA_Jelly0_2_1_Dirs_1.txt","Any[2,4]","turn so that the wall is on your right and back",""
"Cleaned-EDA_Jelly0_2_1_Dirs_1.txt","Any[1,4]","walk forward once",""
"Cleaned-EDA_Jelly0_2_1_Dirs_1.txt","Any[3,4]","turn left",""
"Cleaned-EDA_Jelly0_2_1_Dirs_1.txt","Any[1,1,1,1,4]","walk forward four times",""
"Cleaned-EDA_Jelly0_2_1_Dirs_1.txt","Any[3,4]","turn left",""
"Cleaned-EDA_Jelly0_2_1_Dirs_1.txt","Any[1,4]","walk forward once",""
"Cleaned-WLH_Jelly0_1_5_Dirs_1.txt","Any[2,4]","with your back to the wall turn right",""
"Cleaned-WLH_Jelly0_1_5_Dirs_1.txt","Any[1,2,4]","move to the corner and turn right again",""
"Cleaned-WLH_Jelly0_1_5_Dirs_1.txt","Any[1,3,4]","move to the easel and turn left",""
"Cleaned-WLH_Jelly0_1_5_Dirs_1.txt","Any[4]","you should be facing the longer alley of wooden flooring and butterfly pictures on the side",""
"Cleaned-WLH_Jelly0_1_5_Dirs_1.txt","Any[1,4]","move one block",""
"Cleaned-EDA_Jelly0_4_6_Dirs_1.txt","Any[2,4]","only one way to go",""
"Cleaned-EDA_Jelly0_4_6_Dirs_1.txt","Any[1,1,4]","walk forward twice",""
"Cleaned-EDA_Jelly0_4_6_Dirs_1.txt","Any[2,4]","turn right",""
"Cleaned-EDA_Jelly0_4_6_Dirs_1.txt","Any[1,1,1,1,4]","walk forward four times",""
"Cleaned-EDA_Jelly0_4_6_Dirs_1.txt","Any[2,4]","turn right",""
"Cleaned-EDA_Jelly0_4_6_Dirs_1.txt","Any[1,4]","walk forward once",""
"Cleaned-EDA_Jelly0_4_6_Dirs_1.txt","Any[2,4]","turn right",""
"Cleaned-EDA_Jelly0_4_6_Dirs_1.txt","Any[1,4]","walk forward once",""
"Cleaned-TJS_Jelly0_2_6_Dirs_1.txt","Any[2,1,3,1,2,1,1,3,1,2,1,3,4]","look for the rose floors",""
"Cleaned-TJS_Jelly0_2_6_Dirs_1.txt","Any[1,2,1,4]","position 6 is at a dead end a branch off from the rose floors",""
"Cleaned-TJS_Jelly0_2_6_Dirs_1.txt","Any[4]","there are two pictures of the eiffel tower on the walls",""
"Cleaned-EMWC_Jelly0_7_3_Dirs_1.txt","Any[2,4]","place your back to the wall of the 't' intersection",""
"Cleaned-EMWC_Jelly0_7_3_Dirs_1.txt","Any[1,4]","go forward one segment to the intersection with the blue-tiled hall",""
"Cleaned-EMWC_Jelly0_7_3_Dirs_1.txt","Any[4]","this contains a chair",""
"Cleaned-EMWC_Jelly0_7_3_Dirs_1.txt","Any[2,4]","turn right",""
"Cleaned-EMWC_Jelly0_7_3_Dirs_1.txt","Any[1,4]","go forward one segment",""
"Cleaned-EMWC_Jelly0_2_1_Dirs_1.txt","Any[2,4]","face the hatrack",""
"Cleaned-EMWC_Jelly0_2_1_Dirs_1.txt","Any[1,4]","go forward one segment to the intersection with the grassy hall",""
"Cleaned-EMWC_Jelly0_2_1_Dirs_1.txt","Any[3,4]","turn left",""
"Cleaned-EMWC_Jelly0_2_1_Dirs_1.txt","Any[1,1,1,1,4]","go forward down the hall until a hall opens to your left",""
"Cleaned-EMWC_Jelly0_2_1_Dirs_1.txt","Any[3,1,4]","go forward one segment",""
"Cleaned-EMWC_Jelly0_2_1_Dirs_1.txt","Any[4]","there will be butterfly pictures to your left and eiffel tower pictures to your right",""
"Cleaned-WLH_Jelly0_2_7_Dirs_1.txt","Any[2,1,4]","face and move to the lamp",""
"Cleaned-WLH_Jelly0_2_7_Dirs_1.txt","Any[3,1,2,1,1,4]","turn left and move to the easel",""
"Cleaned-WLH_Jelly0_2_7_Dirs_1.txt","Any[3,4]","turn left",""
"Cleaned-WLH_Jelly0_2_7_Dirs_1.txt","Any[4]","you should see a side alley to the right with blue flooring",""
"Cleaned-WLH_Jelly0_2_7_Dirs_1.txt","Any[1,2,4]","move to it and turn right",""
"Cleaned-WLH_Jelly0_2_7_Dirs_1.txt","Any[1,1,1,2,4]","walk to the chair and turn right",""
"Cleaned-WLH_Jelly0_2_7_Dirs_1.txt","Any[1,4]","move to the stool",""
"Cleaned-WLH_Jelly0_2_7_Dirs_1.txt","Any[4]","the side alleys have stone flooring",""
"Cleaned-KLS_Jelly0_4_7_Dirs_1.txt","Any[2,1,1,1,4]","take the yellow path all the way to the other end of the hall",""
"Cleaned-KLS_Jelly0_4_7_Dirs_1.txt","Any[2,4]","here take a right onto the black path",""
"Cleaned-KLS_Jelly0_4_7_Dirs_1.txt","Any[1,1,4]","follow the black path all the way until you reach a black stool",""
"Cleaned-KXP_Jelly0_7_3_Dirs_1.txt","Any[2,1,4]","go to the blue floored area",""
"Cleaned-KXP_Jelly0_7_3_Dirs_1.txt","Any[2,1,4]","pos 3 is in between the two pieces of furnitute in this hallway",""
"Cleaned-EDA_Jelly0_4_3_Dirs_1.txt","Any[2,4]","only one way to go",""
"Cleaned-EDA_Jelly0_4_3_Dirs_1.txt","Any[1,1,4]","walk forward until you reach the blue floors",""
"Cleaned-EDA_Jelly0_4_3_Dirs_1.txt","Any[1,1,4]","probably twice",""
"Cleaned-EDA_Jelly0_4_3_Dirs_1.txt","Any[2,4]","turn right",""
"Cleaned-EDA_Jelly0_4_3_Dirs_1.txt","Any[1,4]","walk forward once",""
"Cleaned-KXP_Jelly0_2_6_Dirs_1.txt","Any[2,1,3,1,2,1,1,3,1,2,4]","go to blue floored area",""
"Cleaned-KXP_Jelly0_2_6_Dirs_1.txt","Any[1,3,4]","then pink floored area",""
"Cleaned-KXP_Jelly0_2_6_Dirs_1.txt","Any[1,2,1,4]","make the 1st right",""
"Cleaned-EMWC_Jelly0_7_6_Dirs_1.txt","Any[2,4]","place your back to the wall of the 't' intersection",""
"Cleaned-EMWC_Jelly0_7_6_Dirs_1.txt","Any[1,4]","walk forward one segment to the intersection with the blue-tiled hall",""
"Cleaned-EMWC_Jelly0_7_6_Dirs_1.txt","Any[4]","this intersection contains a chair",""
"Cleaned-EMWC_Jelly0_7_6_Dirs_1.txt","Any[3,4]","turn left",""
"Cleaned-EMWC_Jelly0_7_6_Dirs_1.txt","Any[1,1,4]","go forward until you reach the intersection with the pink-flowered carpet hall to your right",""
"Cleaned-EMWC_Jelly0_7_6_Dirs_1.txt","Any[2,4]","turn right",""
"Cleaned-EMWC_Jelly0_7_6_Dirs_1.txt","Any[1,4]","go forward one segment",""
"Cleaned-EMWC_Jelly0_7_6_Dirs_1.txt","Any[2,4]","turn right",""
"Cleaned-EMWC_Jelly0_7_6_Dirs_1.txt","Any[1,4]","go forward one segment",""
"Cleaned-WLH_Jelly0_3_5_Dirs_1.txt","Any[2,3,4]","with your back to the wall at 3 turn left",""
"Cleaned-WLH_Jelly0_3_5_Dirs_1.txt","Any[1,1,1,1,4]","go all the way to end of the blue carpet",""
"Cleaned-WLH_Jelly0_3_5_Dirs_1.txt","Any[3,4]","turn left",""
"Cleaned-WLH_Jelly0_3_5_Dirs_1.txt","Any[1,4]","walk until you see an easel",""
"Cleaned-WLH_Jelly0_3_5_Dirs_1.txt","Any[4]","the left alley at the easel has the eiffel tower and the right has butterflies",""
"Cleaned-WLH_Jelly0_3_5_Dirs_1.txt","Any[2,1,4]","take the alley w/ butterflies on the wall and stop when the butterflies are not on the wall",""
"Cleaned-WLH_Jelly0_3_5_Dirs_1.txt","Any[4]","you should be two blocks in front of the corner",""
"Cleaned-TJS_Jelly0_4_3_Dirs_1.txt","Any[2,1,1,3,3,3,1,4]","position 3 is in the middle of the blue hall",""
"Cleaned-WLH_Jelly0_3_6_Dirs_1.txt","Any[2,3,4]","with your back to the wall turn left",""
"Cleaned-WLH_Jelly0_3_6_Dirs_1.txt","Any[1,1,1,4]","move past the chair to the side alley with flowered carpet",""
"Cleaned-WLH_Jelly0_3_6_Dirs_1.txt","Any[2,1,2,4]","turn right down this alley and then right again at the first alley",""
"Cleaned-WLH_Jelly0_3_6_Dirs_1.txt","Any[1,4]","facing the grey floored deadend move to it",""
"Cleaned-EMWC_Jelly0_2_3_Dirs_1.txt","Any[2,4]","face the lamp",""
"Cleaned-EMWC_Jelly0_2_3_Dirs_1.txt","Any[1,4]","go forward one segment to the intersection with the lamp",""
"Cleaned-EMWC_Jelly0_2_3_Dirs_1.txt","Any[3,4]","turn left",""
"Cleaned-EMWC_Jelly0_2_3_Dirs_1.txt","Any[1,4]","go forward one segment to the wooden-tiled hall",""
"Cleaned-EMWC_Jelly0_2_3_Dirs_1.txt","Any[2,4]","turn right",""
"Cleaned-EMWC_Jelly0_2_3_Dirs_1.txt","Any[1,1,4]","go forward two segments to the intersection containing the easel",""
"Cleaned-EMWC_Jelly0_2_3_Dirs_1.txt","Any[3,4]","turn left",""
"Cleaned-EMWC_Jelly0_2_3_Dirs_1.txt","Any[1,4]","go forward one segment to the blue-tiled hall",""
"Cleaned-EMWC_Jelly0_2_3_Dirs_1.txt","Any[2,4]","turn to the right",""
